"bad_num","mid_num","good_num","dis_num","cmmt_num","consume","ord_cnt","sale_amt","user_cnt","rtn_amt","rtn_cnt","offer_amt","offer_cnt","sale_nextmonth"
2,1,1289,1,1292,0,790,175334.77,790,0,0,1484.04,781,223069.19
0,0,1729,2,1729,0,1009,223069.19,1009,206.38,2,1917.13,987,151809.38
2,1,1841,6,1844,0,693,151809.38,693,840.24,8,1401.27,678,103117.53
1,5,1061,4,1067,0,486,103117.53,486,390.68,4,937.64,476,120488.22
1,4,1157,3,1162,0,659,120488.22,659,0,1,1040.16,632,154689.24
4,0,71,12,75,0,451,24952.7,450,446.61,15,11143.9,387,25165.69
25,0,241,26,266,0,581,25165.69,579,466.91,16,11394.24,389,44474.0700000001
17,7,557,36,581,0,1147,44474.0700000001,1147,603.31,36,19822.54,791,71297.37
58,35,654,32,747,0,1559,71297.37,1558,1114.72,33,35849.35,1310,48532.55
21,18,574,27,613,0,1069,48532.55,1067,1091.73,40,21775.2799999999,1011,18446.85
25,8,1182,52,1215,0,493,18446.85,492,391.8,20,7469.94,422,14016.51
8,3,246,28,257,0,374,14016.51,374,361.65,33,5819.54,332,21466.18
18,6,263,61,287,0,481,21466.18,479,380.39,16,9708.01000000001,464,22263.28
14,10,690,67,714,369740.93,1643,130346.8,1642,572.03,20,6062.68,797,118939.28
16,38,839,83,893,318581.31,1690,118939.28,1687,404.28,12,5087.92000000001,826,186555.66
46,45,957,110,1048,449359.78,2535,186555.66,2512,1194.82,40,6758.18,1209,177810.070000001
54,36,1678,178,1768,751066.26,2441,177810.070000001,2418,1599.88,44,14585.16,1250,134943.99
32,31,1419,148,1482,203765.49,1864,134943.99,1851,286.94,11,17198.4399999999,964,52247.1699999999
16,36,568,57,620,16295.03,764,52247.1699999999,763,208.58,8,8494.49,390,153385.45
26,25,1160,150,1211,374770.58,2159,153385.45,2125,722.48,26,35549.05,1105,243606.55
26,54,1467,208,1547,395629.95,3022,243606.55,2995,1956.31,49,64903.2100000002,1497,171325.44
4,8,1820,10,1832,0,1675,71033.7300000002,1675,1638.54,25,72392.5900000001,1412,95216.2600000005
5,4,8777,203,8786,0,1697,95216.2600000005,1696,2575.93,40,83413.3900000001,1317,147321.91
11,10,6029,113,6050,0,1773,147321.91,1771,7098.01,103,86028.55,1170,329863.81
27,16,3036,159,3079,0,1704,329863.81,1703,18634,200,31092.5500000001,726,273131.62
24,23,3827,125,3874,0,1313,273131.62,1312,13905.53,142,5540.16,426,145704.68
16,5,1351,23,1372,0,776,145704.68,774,10118.99,91,1848.44,52,76573.7600000001
7,8,180,2,195,0,591,76573.7600000001,591,3507.36,39,4628.59,99,105717.57
10,10,1780,27,1800,0,872,105717.57,871,3185.71,53,3651.33,133,63101.1500000001
2,0,914,3,916,337813.95,875,71116.09,875,630.88,13,10058.02,460,20490.19
0,7,200,0,207,13622.4,181,20490.19,181,914.65,23,996.46,70,39277.85
0,0,189,4,189,0,293,39277.85,293,955.01,14,3748.76,128,38888.51
0,2,181,5,183,4665.69,229,38888.51,228,1276.54,13,1650.87,60,15303.4
2,0,42,0,44,35666.3,93,15303.4,93,804.54,9,929.27,46,6852.16
0,0,23,0,23,20169.86,40,6852.16,40,193.5,2,0,0,16333.25
0,0,16,1,16,19870.22,100,16333.25,100,587.14,7,126.96,17,21747.28
0,2,36,4,38,44573.84,140,21747.28,140,555.42,8,298.14,76,6044.35
0,0,1,0,1,0,40,7302.34,40,328.89,4,83.9,21,4162.83
0,0,7,4,7,0,21,4162.83,21,253.09,3,66.16,18,4204.98
0,0,5,1,5,0,21,4204.98,21,387.01,3,79.1,16,8191.86
0,1,6,0,7,0,39,8191.86,39,552.93,5,306.81,11,6215.37
0,1,8,1,9,0,31,6215.37,31,391.06,4,0,0,5803.21
0,0,7,1,7,0,28,5803.21,28,87.56,1,0,0,5837.07
0,0,13,0,13,0,40,5837.07,40,0,0,43.43,10,12953.48
1,1,32,2,34,0,70,12953.48,70,538.21,5,0,0,17338.47
0,2,15,1,17,0,154,11892.2,154,253.47,6,244.15,81,155002.93
3,5,2221,1,2229,0,1278,155002.93,1278,285.11,6,70050.8,976,286313.23
4,4,7348,10,7356,0,2580,286313.23,2580,1055.07,20,41343.89,2458,107663.38
7,7,3076,6,3090,4415.54,1068,107663.38,1067,1588.82,37,8035.13,834,101987.23
2,4,1581,9,1587,0,724,101987.23,722,545.22,10,31082.45,638,17671.25
2,2,354,2,358,0,146,17671.25,146,294.31,5,4414.53,90,128997.46
1,3,494,9,498,0,1009,128997.46,1009,50.77,1,40619.5,959,282282.68
3,6,5746,4,5755,0,3105,282282.68,3103,1230.15,28,54439.54,2836,290501.149999999
2,0,471,1,473,0,669,78622.3700000001,669,461.63,9,12225.2,568,83042.5999999999
4,0,558,1,562,0,640,83042.5999999999,639,647.32,8,6269.68,446,60135.1899999999
1,0,440,2,441,0,478,60135.1899999999,477,926.31,13,5303.07,360,44655.48
0,0,147,8,147,0,314,44655.48,314,915.59,18,5612.69,261,54932.32
0,11,298,5,309,13164.56,332,54932.32,332,1268.95,13,4881.87,278,5871.14
0,0,38,0,38,0,34,5871.14,34,0,0,429.57,25,3041.21
0,3,16,1,19,0,18,3041.21,18,282.54,2,0,0,3330.25
0,0,7,1,7,0,18,3330.25,18,110,1,0,0,3993.5
20,21,269,37,310,0,1767,59660.6899999995,1766,249.42,8,0,0,72791.0899999998
31,42,366,58,439,0,1903,72791.0899999998,1900,613.63,24,2047.55,546,92752.5899999999
40,62,588,140,690,0,2750,92752.5899999999,2745,651.52,33,9461.43000000002,2108,119342.999999999
104,110,728,103,942,0,3276,119342.999999999,3270,961.64,48,18481.53,2712,111053.04
102,56,592,98,750,0,3048,111053.04,3040,563.98,22,19499.8600000001,2680,81004.1000000004
72,77,601,50,750,0,2340,81004.1000000004,2336,452.45,21,15156.1500000001,2083,112726.14
77,58,611,73,746,0,3501,112726.14,3494,620.95,32,22707.81,3104,140477.780000001
124,93,869,102,1086,0,4471,140477.780000001,4463,744.94,45,31227.3800000001,4071,97615.79
0,4,20,0,24,0,111,7563.93,111,273.7,5,38.64,17,34265.27
3,0,366,7,369,177735.7,440,34265.27,440,155.6,5,1055.9,223,56007.55
2,14,328,18,344,130220.79,609,56007.55,608,560.64,12,2643.02,451,119877.39
10,25,366,42,401,1476049.39,1115,119877.39,1114,1077.52,21,6023.52000000001,1060,57066.14
4,12,287,40,303,446838.86,582,57066.14,581,1144.45,25,6162.10000000001,499,20077.95
4,2,99,4,105,0,192,20077.95,190,334.01,6,2024.97,143,27422.32
4,3,148,6,155,133814.11,311,27422.32,311,513.91,12,15439.97,280,86483.7999999999
3,1,512,28,516,172562.14,978,86483.7999999999,978,236.55,6,56352.07,925,69636.71
0,0,7,4,7,14413.19,31,5211.78,31,119.56,2,93.75,24,4956.57
0,0,6,1,6,20569.91,26,4956.57,26,261.55,3,90.48,25,11139.74
0,2,15,2,17,0,70,11139.74,70,683.07,7,384.42,45,26706.8
0,11,35,2,46,0,146,26706.8,146,1604.71,15,1262.47,90,25478.25
1,0,28,6,29,0,118,25478.25,118,1213.28,13,635.35,92,18378.33
1,1,28,2,30,0,90,18378.33,90,399.15,4,288.1,79,17578.89
1,1,20,2,22,0,99,17578.89,99,604.05,8,243.58,66,19265.51
6,2,22,4,30,0,110,19265.51,110,959.42,11,242.5,92,14373.99
2,2,46,4,50,81024.68,236,33050.07,236,1500.22,22,8891.65000000001,192,32823.14
0,1,92,17,93,80958.83,262,32823.14,262,1298.58,23,10930.48,234,32694.42
2,4,116,15,122,46218.65,241,32694.42,241,1800.22,25,9063.23,193,47438.07
8,0,335,86,343,2120.9,519,47438.07,519,2921.73,73,22974.79,430,30495.48
3,4,129,17,136,20988.44,293,30495.48,293,1037.05,23,293.23,15,44461.47
0,9,238,31,247,242584.9,404,44461.47,401,999.12,21,48.57,12,74008.5299999999
4,7,230,34,241,184644.55,614,74008.5299999999,614,3209,61,85,9,114591.65
3,20,488,63,511,322534.25,1074,114591.65,1070,6458.99,118,5824.46999999999,481,93643.8299999998
2,1,11,3,14,0,213,16288.82,213,84.98,2,154.81,184,24426.36
5,7,32,4,44,0,305,24426.36,303,248.32,7,229.140000000001,293,32629.18
4,4,33,2,41,0,407,32629.18,401,389.23,11,300.700000000001,402,30889.2899999999
11,7,59,9,77,0,375,30889.2899999999,373,459.84,13,354.35,106,26548.3
7,4,52,12,63,120990.89,328,26548.3,327,220.74,6,545.260000000002,318,18616.72
6,7,46,6,59,0,228,18616.72,226,193.5,4,284.95,222,25500.14
2,4,46,4,52,117881.38,328,25500.14,326,592.28,14,371.930000000001,305,33016.33
5,8,77,6,90,194091.51,436,33016.33,432,202.09,7,839.450000000003,412,32834.98
0,1,921,0,922,0,1032,88331.19,1030,448.46,6,36365.22,1015,189769.52
1,5,473,9,479,0,1986,189769.52,1985,1189.55,31,63227.6200000001,1939,247150.41
2,9,1135,5,1146,0,2045,247150.41,2042,1152.33,25,68498.8600000001,2002,351053.36
12,10,1688,20,1710,0,2621,351053.36,2615,6068.53,83,93709.3000000001,2592,252516.400000001
11,10,1548,14,1569,18525.55,1812,252516.400000001,1810,3898.49,53,65560.7700000003,1789,71147.5899999999
8,8,392,3,408,0,608,71147.5899999999,606,1979.44,26,21303.98,591,13768.07
0,4,38,1,42,0,158,13768.07,153,282.9,6,2804.63,87,120523.69
2,5,615,3,622,0,1445,120523.69,1445,435.83,11,1958.4,68,109573.45
3,1,24,2,28,16418.85,112,15905.26,112,142.37,2,217.12,50,16329.89
0,0,42,5,42,67022.97,110,16329.89,110,412.02,5,366.86,54,16116.02
1,2,20,1,23,0,85,16116.02,85,303.87,3,360.98,55,16454.85
2,0,18,2,20,68983.45,94,16454.85,94,980.74,10,820.77,65,12205.99
2,3,11,2,16,10321.55,71,12205.99,71,284,4,333.02,50,18261.06
4,1,22,8,27,0,118,18261.06,118,239.87,4,276,59,18362.67
0,0,20,2,20,0,130,18362.67,130,709.27,12,126.97,35,28540.9
5,3,42,8,50,0,174,28540.9,174,1727.19,19,477.65,71,25974.54
5,10,387,39,402,0,2098,153315.07,2096,549.24,15,23565.0300000001,2090,180086.77
4,11,850,31,865,0,2258,180086.77,2258,687.59,16,29907.8000000002,2250,255899.79
8,32,804,63,844,0,2974,255899.79,2972,1690.06,40,37963.6400000001,2770,178444.82
17,30,884,56,931,0,2098,178444.82,2098,921.92,25,25002.4000000001,1915,142746.31
8,12,634,22,654,0,1695,142746.31,1695,311.24,8,19864.33,1694,47868.13
2,11,238,14,251,0,635,47868.13,635,323.74,8,7220.46,634,32603.59
5,2,214,63,221,0,484,32603.59,484,83.88,2,6801.56,481,45393.5
2,4,220,17,226,0,703,45393.5,700,49.66,2,11819.06,700,39486.25
9,12,253,23,274,0,1173,52720.2700000002,1172,184.3,8,22350.4,1170,62941.7400000001
14,21,564,39,599,0,1333,62941.7400000001,1332,191.65,9,26018.06,1324,109954.58
21,38,700,56,759,0,2124,109954.58,2122,565.38,23,45804.8699999999,2123,91881.8400000001
25,35,612,47,672,0,1705,91881.8400000001,1701,484.48,19,40025.61,1700,47404.41
14,28,357,28,399,0,944,47404.41,944,369.35,9,20488.6800000001,941,29520.9599999999
13,29,215,14,257,0,580,29520.9599999999,579,78.35,3,12795.94,579,34576.7899999999
4,5,177,23,186,0,729,34576.7899999999,729,416.04,17,15294.44,726,30088.7299999999
8,8,184,12,200,0,678,30088.7299999999,676,235.43,9,13584.97,670,24425.9
0,3,163,34,166,54095.32,290,47135.36,290,1637.56,27,43672.56,287,63118.19
4,25,285,63,314,33986.24,618,63118.19,617,4210.65,84,113722.67,586,42817.86
5,12,214,13,231,76235.53,409,42817.86,409,1620.21,27,58840.68,370,58143.1
6,11,410,30,427,252490.53,730,58143.1,728,2811.28,54,150564.76,692,12751.96
3,6,107,8,116,54307.06,129,12751.96,129,401.72,7,22541.79,119,20009.86
2,3,59,8,64,55258.26,165,20009.86,165,1721.31,12,22208.06,131,29028.2800000001
5,16,397,180,418,0,494,29028.2800000001,494,2303.56,92,106091.5,486,25980.2899999999
2,5,542,44,549,0,468,25980.2899999999,468,869.66,31,83237.3899999998,465,9480.13
1,0,122,5,123,217858.81,196,19356.18,196,134.28,3,0,0,12424.09
8,2,34,1,44,201873.77,111,12424.09,111,305.77,6,75.34,5,32631.74
6,1,469,7,476,230846.66,458,32631.74,458,247.95,3,0,0,101584
2,6,805,13,813,569084.77,786,101584,786,1339.81,19,5340.96,240,95365.0300000001
1,1,347,27,349,367643.41,532,95365.0300000001,532,1955.62,22,3969.87,109,46967.27
11,11,169,25,191,38291.27,238,46967.27,237,959.42,11,1691.9,28,22855.79
1,0,337,1,338,58128.33,175,22855.79,175,381.86,6,0,0,65595.05
2,3,756,43,761,56263.15,538,65595.05,537,498.11,8,1865.13,285,62574.39
6,5,66,11,77,2507698.94,512,38892.49,512,272.24,8,4775.22999999998,475,69804.1200000001
9,11,2249,7,2269,606877.47,1027,69804.1200000001,1027,247.22,6,28382.7300000001,994,146064.31
3,5,3709,27,3717,801152.53,1652,146064.31,1651,513.93,12,37049.2500000001,1558,54131.45
8,11,974,15,993,360898.96,456,54131.45,456,1560.94,25,4386.07999999999,393,87131.8099999999
3,0,977,14,980,140.77,548,87131.8099999999,548,2315.43,17,25647.73,472,36043.88
9,3,715,4,727,0,248,36043.88,247,2816.84,15,7785.08,166,26959.95
2,1,1180,13,1183,9046.48,571,26959.95,571,189.45,3,26051.95,529,45762.93
1,2,1233,8,1236,0,377,45762.93,377,346.35,6,5348.55,152,116457.69
6,4,31,6,41,0,338,19015.73,338,83.14,4,0,0,24058.96
18,14,118,11,150,0,406,24058.96,405,234.71,6,0,0,64883.26
9,10,171,16,190,0,872,64883.26,869,645.99,20,0,0,100940.29
31,24,352,32,407,0,1328,100940.29,1328,648.94,18,0,0,64626.36
24,21,347,31,392,0,861,64626.36,860,1134.57,27,0,0,44584.66
9,8,170,14,187,0,587,44584.66,586,662.58,16,0,0,32747.86
15,8,155,10,178,0,533,32747.86,530,451.02,15,0,0,38138.79
10,7,163,10,180,0,589,38138.79,589,359.8,9,0,0,25599.2000000001
0,0,630,6,630,26501.49,581,53847.29,581,90.86,3,6678.58,547,82768.1699999999
1,2,1061,21,1064,786.39,1033,82768.1699999999,1033,476.39,14,1068.8,109,167015.83
3,11,597,20,611,411.45,2090,167015.83,2090,717.36,19,167.06,14,98545.77
8,18,472,14,498,78977.09,1316,98545.77,1315,395.9,12,3751.7,700,22793.9
3,11,186,5,200,18453.64,306,22793.9,306,152.67,4,1129.87,265,9046.71000000001
0,5,28,1,33,10535.26,114,9046.71000000001,114,36.42,1,0,0,37389.33
0,0,45,0,45,0,497,37389.33,496,65.48,2,0,0,63837.9
2,0,270,1,272,0,964,63837.9,964,359.77,11,10.67,1,48960.62
0,2,156,11,158,116208.88,292,44076.23,291,634.22,10,79.77,108,53699.59
4,0,269,6,273,539.36,354,53699.59,352,931.83,12,1620.75,142,29863.24
0,6,154,6,160,58101.41,194,29863.24,194,236.91,4,1005.92,88,37561.96
0,6,128,12,134,138509.29,257,37561.96,255,655.56,8,2744.85,123,32119.77
14,5,87,2,106,34065.53,188,32119.77,188,400.98,7,1458.43,94,42532.61
14,3,262,10,279,175.66,385,42532.61,385,1084.87,21,1200.48,124,78318.83
12,3,693,15,708,0,737,78318.83,735,1162.49,24,1258.43,242,94342.3000000002
9,0,560,7,569,0,590,94342.3000000002,590,943.99,14,1430.4,92,35816.67
4,2,541,20,547,1103315.41,1320,98886.4900000004,1319,930.76,30,20421.1000000001,1302,132176.64
14,30,614,65,658,1808575.61,1668,132176.64,1666,2018.87,58,31621.2500000001,1643,140053.6
27,31,782,68,840,2350110.42,1650,140053.6,1649,2802.39,70,39691.3700000001,1625,189897.450000001
43,41,1452,120,1536,2692329.94,2282,189897.450000001,2279,5379.1,140,62995.9800000001,2224,139260.769999999
42,49,762,86,853,2078502.83,1548,139260.769999999,1546,5475.85,138,39007.84,1484,187190.52
108,47,787,80,942,2092555.86,2104,187190.52,2101,6636.12,167,53868.0299999999,2022,134834.24
78,52,612,70,742,631315.19,1595,134834.24,1595,3690.18,93,39935.9399999998,1515,157103.52
63,36,883,212,982,919119.03,2134,157103.52,2133,4562.91,135,47815.67,1782,106859.71
0,0,19,3,19,0,91,7167.62000000001,91,39,1,3598.91,87,8017.16000000001
3,1,35,10,39,0,104,8017.16000000001,103,139.43,4,3556.77,94,17744.39
1,2,151,3,154,19966.65,237,17744.39,237,200.5,5,5945.8,176,32195.14
3,6,143,16,152,309942.13,375,32195.14,373,772.55,16,9777.71,309,47168.85
6,2,356,26,364,77078.61,629,47168.85,629,626.15,13,13470.12,454,12926.03
4,4,79,6,87,53189.18,196,12926.03,196,586.47,11,5447.12,186,31272.92
0,2,186,6,188,39248.49,427,31272.92,426,304.97,6,12638.3,356,28951.02
3,3,222,40,228,29061.69,369,28951.02,369,695.73,19,10796.51,330,21594.74
0,2,122,16,124,692340.02,374,54610.51,368,2709.78,35,20961.29,187,51606.39
0,0,153,8,153,502593.96,226,51606.39,226,1865.23,22,30439.73,123,115313.29
0,1,179,13,180,918064.77,384,115313.29,381,5157.27,39,55585.91,221,241487.05
0,8,370,101,378,844690.34,667,241487.05,666,16937.51,111,122358.26,373,220102.12
4,7,429,71,440,880966.43,565,220102.12,563,13675.5,83,101386.16,310,182129.71
0,5,155,15,160,702673.71,466,182129.71,464,10885.13,68,72894.28,243,73108.6800000001
0,6,373,33,379,136408.9,267,73108.6800000001,267,4647.04,37,33537.94,170,94910.05
2,19,332,48,353,255396.76,462,94910.05,458,3625.53,41,49323.7600000001,251,27312.13
2,8,679,29,689,0,2926,150559.69,2925,69.09,3,96834.98,2922,135541.71
5,15,787,44,807,0,2466,135541.71,2466,29.06,1,88634.9,2464,172552.57
8,18,799,55,825,0,3123,172552.57,3118,119.92,5,133518.79,3121,254847.519999999
34,69,1314,156,1417,0,5176,254847.519999999,5168,1076.68,45,251333.68,5141,212386.73
30,36,1189,153,1255,0,3935,212386.73,3931,597.98,25,178566.39,3925,102537.09
11,19,674,32,704,0,1920,102537.09,1917,232.49,7,70992.5800000001,1819,149321.27
15,43,1206,161,1264,0,3591,149321.27,3582,140.38,9,101270.2,3167,115595.54
8,33,1210,65,1251,0,2244,115595.54,2244,58.42,3,74919.4699999999,2242,81886.2500000001
1,0,416,1,417,14854.14,656,81856.8,656,50.77,1,23747.1800000001,626,165721.95
3,9,1632,23,1644,253817.55,2073,165721.95,2073,658.71,18,66600.1499999999,1290,128122.46
10,12,1860,20,1882,78927.37,1627,128122.46,1618,737.28,20,67002.07,931,89621.1299999999
5,21,522,13,548,2100.11,520,89621.1299999999,517,1427.71,21,35512.26,443,57316.9699999999
6,16,193,8,215,152843.36,279,57316.9699999999,279,1064.64,12,15912.21,239,20776.78
3,1,42,2,46,493.66,119,20776.78,119,572.07,7,7873.24000000001,115,19599.14
0,0,81,1,81,0,143,19599.14,143,328.86,6,2339.05,141,70941.9099999999
3,3,251,8,257,138819.82,541,70941.9099999999,541,1001.53,15,7508.75000000002,519,43317.18
0,0,110,0,110,24485.87,156,23745.22,155,146.05,2,807.44,22,8045.68
0,0,36,2,36,0,40,8045.68,40,51.14,1,339.53,10,1282.5
0,0,17,8,17,0,23,1282.5,23,51.13,2,168.03,9,34596
0,2,27,1,29,0,98,34596,96,0,0,469.88,33,202719.69
4,3,172,4,179,784170.56,466,202719.69,466,8668.62,43,5623.44,88,241230.85
4,2,241,10,247,1164270.4,633,241230.85,632,6385.49,42,12420.03,357,208706.649999999
2,7,410,5,419,632968.73,1203,208706.649999999,1202,6596.44,48,24828.3,1153,212324.620000001
4,10,758,23,772,1306605.94,2124,212324.620000001,2121,4763.68,56,27955.93,1950,207008.25
0,0,8,1,8,10400.64,80,9371.17999999999,80,253.85,5,0,0,17487.79
0,2,28,1,30,139938.2,143,17487.79,143,101.54,2,0,0,40693.8600000001
1,3,64,6,68,334843.93,296,40693.8600000001,296,963.86,15,0,0,42011.4400000001
2,3,73,8,78,93534.61,289,42011.4400000001,289,1011.31,16,0,0,25067.7
3,3,47,3,53,39551.59,178,25067.7,178,291.36,4,0,0,20792.54
0,2,45,14,47,124340.7,150,20792.54,150,334.77,5,0,0,21790.22
0,0,51,6,51,123698.59,165,21790.22,165,247.22,4,0,0,22300.64
0,0,44,9,44,96433.86,169,22300.64,168,407.62,6,0,0,16143.9
1,1,7750,122,7752,0,1753,128028.78,1753,217.05,5,47748.41,1482,272315.579999999
7,6,27867,13,27880,0,3574,272315.579999999,3572,2154.54,36,96951.1699999998,2735,323669.11
111,19,26125,148,26255,0,5234,323669.11,5232,2758.37,52,123631.72,4152,204230.699999999
84,28,10453,30,10565,0,2225,204230.699999999,2225,3210.35,57,48962.2400000001,1667,136401.69
21,14,3622,22,3657,0,1054,136401.69,1053,3993.7,59,11703.69,539,131552.22
10,12,240,9,262,0,1155,131552.22,1153,2279.41,33,13867.98,637,311686.639999999
12,12,17314,22,17338,0,4032,311686.639999999,4028,3132.13,57,83100.73,3076,234708.480000001
20,18,10831,108,10869,0,3099,234708.480000001,3093,3207.92,60,54280.8,2181,261802.260000001
28,10,93,23,131,143641.24,880,40039.1799999999,877,866.35,21,0,0,48026.5699999998
26,18,215,18,259,0,906,48026.5699999998,906,542.25,20,272.64,51,34672.2299999999
29,21,172,18,222,94573.51,778,34672.2299999999,778,471.03,17,1348.1,214,51196.5600000001
37,28,243,19,308,83090.8,896,51196.5600000001,894,640.82,22,3058.67,405,38461.9600000001
28,20,139,13,187,0,635,38461.9600000001,632,616.57,12,1569.99,215,12306.78
10,5,75,10,90,0,204,12306.78,204,494.06,9,98.23,16,3613.17
6,3,26,1,35,0,106,3613.17,106,116.62,4,0,0,5600.45
10,2,44,7,56,0,158,5600.45,158,78.32,6,146.15,4,4085.78
18,8,6616,135,6642,2021283.52,2324,148356.5,2323,1588.45,44,42760.5000000002,2215,195643.84
15,22,6800,176,6837,2464250.81,2702,195643.84,2700,2193.49,62,46112.4200000001,2585,250687.300000001
51,34,10809,651,10894,2146709.63,3771,250687.300000001,3771,3002.16,82,65202.5900000001,3398,288673.23
52,47,5674,576,5773,2068477.47,3677,288673.23,3673,3360.71,100,58703.2599999999,2929,228448.54
63,58,3361,323,3482,2007450.5,4124,228448.54,4117,1828.78,77,43417.3899999998,2518,141318.94
117,86,5340,414,5543,1564711.72,2912,141318.94,2908,1020.11,54,22227.58,1558,236660.08
63,45,5645,447,5753,3484935.42,3736,236660.08,3731,2821.72,89,43154.8,3495,258986.73
65,72,12161,608,12298,2483188.49,4815,258986.73,4809,3158.85,122,53745.5700000001,4084,244812.73
0,4,775,1,779,0,895,42868.84,895,966.07,19,29513.0799999999,828,45894.7800000003
3,0,1562,5,1565,0,1108,45894.7800000003,1107,1236.08,26,77450.1199999999,1022,32638.75
0,1,1964,5,1965,0,866,32638.75,866,1273.23,21,80012.2699999997,839,22029.98
9,5,2499,9,2513,0,760,22029.98,759,151.56,3,82830.9099999999,708,38359.2199999999
1,0,5077,20,5078,0,739,38359.2199999999,739,833.61,11,50590.1200000001,729,27572.9600000001
0,2,3259,1,3261,0,501,27572.9600000001,498,572.8,9,37918.21,485,28281.74
1,1,476,3,478,0,329,28281.74,328,1341.68,17,8170.45000000001,297,32489.1199999999
2,2,1993,6,1997,0,696,32489.1199999999,695,1247.12,17,41374.47,650,22753.5
4,2,44,7,50,45177.21,165,11621.96,165,261.57,7,228.81,102,17985.89
0,4,129,4,133,0,244,17985.89,244,105.21,3,355.01,125,51629.16
6,0,916,24,922,49198.39,548,51629.16,548,421,5,9179.62,490,35705.24
1,1,413,13,415,104023.11,275,35705.24,275,897.3,13,5505.3,211,9722.26000000001
0,2,15,1,17,41369.64,66,9722.26000000001,66,221.76,8,712.53,57,3677.96
2,0,7,4,9,0,20,3677.96,20,211.15,3,93.08,10,795.4
0,0,1,0,1,0,6,795.4,6,146.42,1,0,0,44719.1299999999
26,36,319,68,381,0,2265,44719.1299999999,2262,444.27,39,42965.8299999992,2265,64483.0500000001
5,0,5393,205,5398,0,972,44195.23,972,1455.34,79,38119.6500000001,294,66790.75
35,21,1649,116,1705,0,365,66790.75,365,2111.26,30,33147.69,317,106986.53
5,4,164,32,173,0,472,106986.53,472,4438.83,42,42193.7300000001,452,159743.99
8,10,1225,49,1243,0,1569,159743.99,1568,4750.05,109,62100.3700000003,663,98090.9999999998
18,18,585,31,621,0,618,98090.9999999998,618,3155.66,37,36669.8400000001,403,71291.32
2,9,164,7,175,442.21,295,71291.32,295,2981.65,28,27285.84,295,30989.51
2,7,127,3,136,504.47,139,30989.51,139,1161.92,12,13885.76,139,51205.95
0,1,141,11,142,3787.37,296,51205.95,296,2700.24,30,26255.65,251,34740.68
0,1,26,2,27,9585.37,59,13329.09,55,116.25,2,212.35,39,28825.73
0,2,145,13,147,229867.61,295,28825.73,295,257.89,6,505.04,115,67341.46
6,6,806,79,818,246315.55,839,67341.46,838,1234.33,34,902.259999999999,230,81028.4700000001
6,13,648,107,667,301199.73,1081,81028.4700000001,1080,1120.92,38,3527.60999999999,387,43474.56
2,18,418,22,438,198701.34,560,43474.56,559,1210.69,26,460.600000000001,194,31419.92
12,6,247,12,265,0,413,31419.92,413,934.05,20,354.780000000001,161,19606.38
12,0,148,8,160,73021.24,281,19606.38,280,547.78,16,406.8,85,80414.4900000002
2,12,563,19,577,322006.91,1087,80414.4900000002,1086,1704.75,41,6168.8,404,86940.21
0,0,14,0,14,83657.06,26,7346.88,26,779.17,6,0,0,5552.06
0,1,3,0,4,94113.59,22,5552.06,22,362.35,3,51.52,14,9296.92
